"DateTime","Marel Verð ","Marel Magn"
"1992-12-30 18:00:00",2.62,0
"1992-12-31 18:00:00",2.62,0
"1993-01-04 18:00:00",2.62,0
"1993-01-05 18:00:00",2.62,0
"1993-01-06 18:00:00",2.62,0
"1993-01-07 18:00:00",2.62,0
"1993-01-08 18:00:00",2.62,0
"1993-01-09 18:00:00",2.62,0
"1993-01-11 18:00:00",2.62,0
"1993-01-12 18:00:00",2.62,0
"1993-01-13 18:00:00",2.62,0
"1993-01-14 18:00:00",2.62,0
"1993-01-15 18:00:00",2.62,0
"1993-01-18 18:00:00",2.62,0
"1993-01-19 18:00:00",2.62,0
"1993-01-20 18:00:00",2.62,0
"1993-01-21 18:00:00",2.62,0
"1993-01-22 18:00:00",2.62,0
"1993-01-25 18:00:00",2.6,0
"1993-01-26 18:00:00",2.6,0
"1993-01-27 18:00:00",2.6,0
"1993-01-28 18:00:00",2.6,0
"1993-01-29 18:00:00",2.6,0
"1993-02-01 18:00:00",2.6,0
"1993-02-02 18:00:00",2.65,0
"1993-02-03 18:00:00",2.65,0
"1993-02-04 18:00:00",2.65,0
"1993-02-05 18:00:00",2.65,0
"1993-02-08 18:00:00",2.65,0
"1993-02-09 18:00:00",2.65,0
"1993-02-10 18:00:00",2.6,0
"1993-02-11 18:00:00",2.6,0
"1993-02-12 18:00:00",2.6,0
"1993-02-15 18:00:00",2.55,0
"1993-02-16 18:00:00",2.55,0
"1993-02-17 18:00:00",2.55,0
"1993-02-18 18:00:00",2.55,0
"1993-02-19 18:00:00",2.55,0
"1993-02-22 18:00:00",2.55,0
"1993-02-23 18:00:00",2.55,0
"1993-02-24 18:00:00",2.55,0
"1993-02-25 18:00:00",2.55,0
"1993-02-26 18:00:00",2.55,0
"1993-03-01 18:00:00",2.55,0
"1993-03-02 18:00:00",2.55,0
"1993-03-03 18:00:00",2.55,0
"1993-03-04 18:00:00",2.55,0
"1993-03-05 18:00:00",2.55,0
"1993-03-08 18:00:00",2.55,0
"1993-03-09 18:00:00",2.55,0
"1993-03-10 18:00:00",2.55,0
"1993-03-11 18:00:00",2.55,0
"1993-03-12 18:00:00",2.55,0
"1993-03-15 18:00:00",2.55,0
"1993-03-16 18:00:00",2.55,0
"1993-03-17 18:00:00",2.55,0
"1993-03-18 18:00:00",2.55,0
"1993-03-19 18:00:00",2.55,0
"1993-03-22 18:00:00",2.55,0
"1993-03-23 18:00:00",2.55,0
"1993-03-24 18:00:00",2.55,0
"1993-03-25 18:00:00",2.6,0
"1993-03-26 18:00:00",2.6,0
"1993-03-29 18:00:00",2.6,0
"1993-03-30 18:00:00",2.6,0
"1993-03-31 18:00:00",2.6,0
"1993-04-01 18:00:00",2.6,0
"1993-04-02 18:00:00",2.6,0
"1993-04-05 18:00:00",2.6,0
"1993-04-06 18:00:00",2.54,0
"1993-04-07 18:00:00",2.54,0
"1993-04-13 18:00:00",2.54,0
"1993-04-14 18:00:00",2.54,0
"1993-04-15 18:00:00",2.54,0
"1993-04-16 18:00:00",2.54,0
"1993-04-19 18:00:00",2.54,0
"1993-04-20 18:00:00",2.54,0
"1993-04-21 18:00:00",2.54,0
"1993-04-23 18:00:00",2.54,0
"1993-04-26 18:00:00",2.54,0
"1993-04-27 18:00:00",2.54,0
"1993-04-28 18:00:00",2.54,0
"1993-04-29 18:00:00",2.54,0
"1993-04-30 18:00:00",2.54,0
"1993-05-03 18:00:00",2.54,0
"1993-05-04 18:00:00",2.54,0
"1993-05-05 18:00:00",2.54,0
"1993-05-06 18:00:00",2.54,0
"1993-05-07 18:00:00",2.54,0
"1993-05-10 18:00:00",2.54,0
"1993-05-11 18:00:00",2.54,0
"1993-05-12 18:00:00",2.54,0
"1993-05-13 18:00:00",2.54,0
"1993-05-14 18:00:00",2.54,0
"1993-05-17 18:00:00",2.54,0
"1993-05-18 18:00:00",2.54,0
"1993-05-19 18:00:00",2.54,0
"1993-05-21 18:00:00",2.54,0
"1993-05-24 18:00:00",2.54,0
"1993-05-25 18:00:00",2.54,0
"1993-05-26 18:00:00",2.54,0
"1993-05-27 18:00:00",2.54,0
"1993-05-28 18:00:00",2.54,0
"1993-06-01 18:00:00",2.54,0
"1993-06-02 18:00:00",2.54,0
"1993-06-03 18:00:00",2.54,0
"1993-06-04 18:00:00",2.5,0
"1993-06-07 18:00:00",2.5,0
"1993-06-08 18:00:00",2.5,0
"1993-06-09 18:00:00",2.5,0
"1993-06-10 18:00:00",2.5,0
"1993-06-11 18:00:00",2.5,0
"1993-06-14 18:00:00",2.5,0
"1993-06-15 18:00:00",2.5,0
"1993-06-16 18:00:00",2.5,0
"1993-06-18 18:00:00",2.5,0
"1993-06-21 18:00:00",2.5,0
"1993-06-22 18:00:00",2.5,0
"1993-06-23 18:00:00",2.5,0
"1993-06-24 18:00:00",2.5,0
"1993-06-25 18:00:00",2.5,0
"1993-06-28 18:00:00",2.5,0
"1993-06-29 18:00:00",2.5,0
"1993-06-30 18:00:00",2.5,0
"1993-07-01 18:00:00",2.5,0
"1993-07-02 18:00:00",2.5,0
"1993-07-05 18:00:00",2.5,0
"1993-07-06 18:00:00",2.5,0
"1993-07-07 18:00:00",2.5,0
"1993-07-08 18:00:00",2.5,0
"1993-07-09 18:00:00",2.5,0
"1993-07-12 18:00:00",2.5,0
"1993-07-13 18:00:00",2.5,0
"1993-07-14 18:00:00",2.5,0
"1993-07-15 18:00:00",2.5,0
"1993-07-16 18:00:00",2.5,0
"1993-07-19 18:00:00",2.5,0
"1993-07-20 18:00:00",2.5,0
"1993-07-21 18:00:00",2.5,0
"1993-07-22 18:00:00",2.5,0
"1993-07-23 18:00:00",2.5,0
"1993-07-26 18:00:00",2.5,0
"1993-07-27 18:00:00",2.5,0
"1993-07-28 18:00:00",2.5,0
"1993-07-29 18:00:00",2.5,0
"1993-07-30 18:00:00",2.5,0
"1993-08-03 18:00:00",2.5,0
"1993-08-04 18:00:00",2.5,0
"1993-08-05 18:00:00",2.5,0
"1993-08-06 18:00:00",2.5,0
"1993-08-09 18:00:00",2.5,0
"1993-08-10 18:00:00",2.5,0
"1993-08-11 18:00:00",2.5,0
"1993-08-12 18:00:00",2.5,0
"1993-08-13 18:00:00",2.5,0
"1993-08-16 18:00:00",2.5,0
"1993-08-17 18:00:00",2.5,0
"1993-08-18 18:00:00",2.5,0
"1993-08-19 18:00:00",2.5,0
"1993-08-20 18:00:00",2.5,0
"1993-08-23 18:00:00",2.5,0
"1993-08-24 18:00:00",2.5,0
"1993-08-25 18:00:00",2.5,0
"1993-08-26 18:00:00",2.5,0
"1993-08-27 18:00:00",2.5,0
"1993-08-30 18:00:00",2.5,0
"1993-08-31 18:00:00",2.5,0
"1993-09-01 18:00:00",2.5,0
"1993-09-02 18:00:00",2.5,0
"1993-09-03 18:00:00",2.5,0
"1993-09-06 18:00:00",2.5,0
"1993-09-07 18:00:00",2.5,0
"1993-09-08 18:00:00",2.5,0
"1993-09-09 18:00:00",2.5,0
"1993-09-10 18:00:00",2.54,0
"1993-09-13 18:00:00",2.7,0
"1993-09-14 18:00:00",2.6,0
"1993-09-15 18:00:00",2.6,0
"1993-09-16 18:00:00",2.6,0
"1993-09-17 18:00:00",2.69,0
"1993-09-20 18:00:00",2.69,0
"1993-09-21 18:00:00",2.69,0
"1993-09-22 18:00:00",2.69,0
"1993-09-23 18:00:00",2.69,0
"1993-09-24 18:00:00",2.69,0
"1993-09-27 18:00:00",2.69,0
"1993-09-28 18:00:00",2.69,0
"1993-09-29 18:00:00",2.67,0
"1993-09-30 18:00:00",2.67,0
"1993-10-01 18:00:00",2.67,0
"1993-10-04 18:00:00",2.67,0
"1993-10-05 18:00:00",2.67,0
"1993-10-06 18:00:00",2.65,0
"1993-10-07 18:00:00",2.65,0
"1993-10-08 18:00:00",2.65,0
"1993-10-11 18:00:00",2.65,0
"1993-10-12 18:00:00",2.65,0
"1993-10-13 18:00:00",2.65,0
"1993-10-14 18:00:00",2.65,0
"1993-10-15 18:00:00",2.65,0
"1993-10-18 18:00:00",2.65,0
"1993-10-19 18:00:00",2.65,0
"1993-10-20 18:00:00",2.65,0
"1993-10-21 18:00:00",2.65,0
"1993-10-22 18:00:00",2.65,0
"1993-10-25 18:00:00",2.65,0
"1993-10-26 18:00:00",2.65,0
"1993-10-27 18:00:00",2.65,0
"1993-10-28 18:00:00",2.65,0
"1993-10-29 18:00:00",2.65,0
"1993-11-01 18:00:00",2.62,0
"1993-11-02 18:00:00",2.67,0
"1993-11-03 18:00:00",2.67,0
"1993-11-04 18:00:00",2.67,0
"1993-11-05 18:00:00",2.67,0
"1993-11-06 18:00:00",2.67,0
"1993-11-08 18:00:00",2.67,0
"1993-11-09 18:00:00",2.67,0
"1993-11-10 18:00:00",2.67,0
"1993-11-11 18:00:00",2.67,0
"1993-11-12 18:00:00",2.67,0
"1993-11-15 18:00:00",2.67,0
"1993-11-16 18:00:00",2.67,0
"1993-11-17 18:00:00",2.67,0
"1993-11-18 18:00:00",2.67,0
"1993-11-19 18:00:00",2.67,0
"1993-11-22 18:00:00",2.67,0
"1993-11-23 18:00:00",2.67,0
"1993-11-24 18:00:00",2.67,0
"1993-11-25 18:00:00",2.67,0
"1993-11-26 18:00:00",2.67,0
"1993-11-29 18:00:00",2.67,0
"1993-11-30 18:00:00",2.67,0
"1993-12-01 18:00:00",2.67,0
"1993-12-02 18:00:00",2.67,0
"1993-12-03 18:00:00",2.67,0
"1993-12-06 18:00:00",2.67,0
"1993-12-07 18:00:00",2.67,0
"1993-12-08 18:00:00",2.67,0
"1993-12-09 18:00:00",2.67,0
"1993-12-10 18:00:00",2.67,0
"1993-12-13 18:00:00",2.67,0
"1993-12-14 18:00:00",2.6,0
"1993-12-15 18:00:00",2.6,0
"1993-12-16 18:00:00",2.6,0
"1993-12-17 18:00:00",2.6,0
"1993-12-20 18:00:00",2.6,0
"1993-12-21 18:00:00",2.6,0
"1993-12-22 18:00:00",2.66,0
"1993-12-23 18:00:00",2.65,0
"1993-12-24 18:00:00",2.65,0
"1993-12-27 18:00:00",2.65,0
"1993-12-28 18:00:00",2.66,0
"1993-12-29 18:00:00",2.66,0
"1993-12-30 18:00:00",2.66,0
"1993-12-31 18:00:00",2.64,0
"1994-01-04 18:00:00",2.64,0
"1994-01-05 18:00:00",2.64,0
"1994-01-06 18:00:00",2.64,0
"1994-01-07 18:00:00",2.64,0
"1994-01-10 18:00:00",2.64,0
"1994-01-11 18:00:00",2.64,0
"1994-01-12 18:00:00",2.64,0
"1994-01-13 18:00:00",2.64,0
"1994-01-14 18:00:00",2.64,0
"1994-01-17 18:00:00",2.64,0
"1994-01-18 18:00:00",2.64,0
"1994-01-19 18:00:00",2.64,0
"1994-01-20 18:00:00",2.64,0
"1994-01-21 18:00:00",2.64,0
"1994-01-24 18:00:00",2.64,0
"1994-01-25 18:00:00",2.64,0
"1994-01-26 18:00:00",2.64,0
"1994-01-27 18:00:00",2.64,0
"1994-01-28 18:00:00",2.64,0
"1994-01-31 18:00:00",2.64,0
"1994-02-01 18:00:00",2.64,0
"1994-02-02 18:00:00",2.64,0
"1994-02-03 18:00:00",2.64,0
"1994-02-04 18:00:00",2.64,0
"1994-02-07 18:00:00",2.64,0
"1994-02-08 18:00:00",2.64,0
"1994-02-09 18:00:00",2.64,0
"1994-02-10 18:00:00",2.64,0
"1994-02-11 18:00:00",2.59,0
"1994-02-14 18:00:00",2.69,0
"1994-02-15 18:00:00",2.69,0
"1994-02-16 18:00:00",2.69,0
"1994-02-17 18:00:00",2.69,0
"1994-02-18 18:00:00",2.69,0
"1994-02-21 18:00:00",2.69,0
"1994-02-22 18:00:00",2.69,0
"1994-02-23 18:00:00",2.69,0
"1994-02-24 18:00:00",2.69,0
"1994-02-25 18:00:00",2.69,0
"1994-02-28 18:00:00",2.69,0
"1994-03-01 18:00:00",2.69,0
"1994-03-02 18:00:00",2.69,0
"1994-03-03 18:00:00",2.69,0
"1994-03-04 18:00:00",2.69,0
"1994-03-07 18:00:00",2.69,0
"1994-03-08 18:00:00",2.69,0
"1994-03-09 18:00:00",2.69,0
"1994-03-10 18:00:00",2.69,0
"1994-03-11 18:00:00",2.65,0
"1994-03-14 18:00:00",2.69,0
"1994-03-15 18:00:00",2.69,0
"1994-03-16 18:00:00",2.69,0
"1994-03-17 18:00:00",2.69,0
"1994-03-18 18:00:00",2.69,0
"1994-03-21 18:00:00",2.69,0
"1994-03-22 18:00:00",2.69,0
"1994-03-23 18:00:00",2.69,0
"1994-03-24 18:00:00",2.69,0
"1994-03-25 18:00:00",2.69,0
"1994-03-28 18:00:00",2.69,0
"1994-03-29 18:00:00",2.69,0
"1994-03-30 18:00:00",2.69,0
"1994-04-05 18:00:00",2.69,0
"1994-04-06 18:00:00",2.69,0
"1994-04-07 18:00:00",2.69,0
"1994-04-08 18:00:00",2.69,0
"1994-04-11 18:00:00",2.69,0
"1994-04-12 18:00:00",2.69,0
"1994-04-13 18:00:00",2.69,0
"1994-04-14 18:00:00",2.69,0
"1994-04-15 18:00:00",2.63,0
"1994-04-18 18:00:00",2.63,0
"1994-04-19 18:00:00",2.63,0
"1994-04-20 18:00:00",2.63,0
"1994-04-22 18:00:00",2.63,0
"1994-04-25 18:00:00",2.63,0
"1994-04-26 18:00:00",2.63,0
"1994-04-27 18:00:00",2.63,0
"1994-04-28 18:00:00",2.63,0
"1994-04-29 18:00:00",2.63,0
"1994-05-02 18:00:00",2.63,0
"1994-05-03 18:00:00",2.63,0
"1994-05-04 18:00:00",2.63,0
"1994-05-05 18:00:00",2.63,0
"1994-05-06 18:00:00",2.63,0
"1994-05-09 18:00:00",2.55,0
"1994-05-10 18:00:00",2.55,0
"1994-05-11 18:00:00",2.55,0
"1994-05-13 18:00:00",2.55,0
"1994-05-16 18:00:00",2.55,0
"1994-05-17 18:00:00",2.55,0
"1994-05-18 18:00:00",2.55,0
"1994-05-19 18:00:00",2.55,0
"1994-05-20 18:00:00",2.55,0
"1994-05-24 18:00:00",2.55,0
"1994-05-25 18:00:00",2.55,0
"1994-05-26 18:00:00",2.55,0
"1994-05-27 18:00:00",2.5,0
"1994-05-30 18:00:00",2.5,0
"1994-05-31 18:00:00",2.58,0
"1994-06-01 18:00:00",2.58,0
"1994-06-02 18:00:00",2.58,0
"1994-06-03 18:00:00",2.58,0
"1994-06-06 18:00:00",2.58,0
"1994-06-07 18:00:00",2.58,0
"1994-06-08 18:00:00",2.58,0
"1994-06-09 18:00:00",2.58,0
"1994-06-10 18:00:00",2.72,0
"1994-06-13 18:00:00",2.69,0
"1994-06-14 18:00:00",2.69,0
"1994-06-15 18:00:00",2.69,0
"1994-06-16 18:00:00",2.69,0
"1994-06-20 18:00:00",2.69,0
"1994-06-21 18:00:00",2.69,0
"1994-06-22 18:00:00",2.69,0
"1994-06-23 18:00:00",2.69,0
"1994-06-24 18:00:00",2.69,0
"1994-06-27 18:00:00",2.69,0
"1994-06-28 18:00:00",2.69,0
"1994-06-29 18:00:00",2.69,0
"1994-06-30 18:00:00",2.69,0
"1994-07-01 18:00:00",2.69,0
"1994-07-04 18:00:00",2.69,0
"1994-07-05 18:00:00",2.69,0
"1994-07-06 18:00:00",2.69,0
"1994-07-07 18:00:00",2.5,0
"1994-07-08 18:00:00",2.5,0
"1994-07-11 18:00:00",2.5,0
"1994-07-12 18:00:00",2.5,0
"1994-07-13 18:00:00",2.5,0
"1994-07-14 18:00:00",2.5,0
"1994-07-15 18:00:00",2.5,0
"1994-07-18 18:00:00",2.5,0
"1994-07-19 18:00:00",2.5,0
"1994-07-20 18:00:00",2.5,0
"1994-07-21 18:00:00",2.5,0
"1994-07-22 18:00:00",2.5,0
"1994-07-25 18:00:00",2.5,0
"1994-07-26 18:00:00",2.5,0
"1994-07-27 18:00:00",2.5,0
"1994-07-28 18:00:00",2.5,0
"1994-07-29 18:00:00",2.5,0
"1994-08-02 18:00:00",2.5,0
"1994-08-03 18:00:00",2.55,0
"1994-08-04 18:00:00",2.62,0
"1994-08-05 18:00:00",2.62,0
"1994-08-08 18:00:00",2.62,0
"1994-08-09 18:00:00",2.62,0
"1994-08-10 18:00:00",2.62,0
"1994-08-11 18:00:00",2.62,0
"1994-08-12 18:00:00",2.62,0
"1994-08-15 18:00:00",2.62,0
"1994-08-16 18:00:00",2.62,0
"1994-08-17 18:00:00",2.65,0
"1994-08-18 18:00:00",2.65,0
"1994-08-19 18:00:00",2.65,0
"1994-08-22 18:00:00",2.65,0
"1994-08-23 18:00:00",2.65,0
"1994-08-24 18:00:00",2.65,0
"1994-08-25 18:00:00",2.65,0
"1994-08-26 18:00:00",2.62,0
"1994-08-29 18:00:00",2.62,0
"1994-08-30 18:00:00",2.62,0
"1994-08-31 18:00:00",2.62,0
"1994-09-01 18:00:00",2.62,0
"1994-09-02 18:00:00",2.62,0
"1994-09-05 18:00:00",2.62,0
"1994-09-06 18:00:00",2.62,0
"1994-09-07 18:00:00",2.62,0
"1994-09-08 18:00:00",2.62,0
"1994-09-09 18:00:00",2.62,0
"1994-09-12 18:00:00",2.62,0
"1994-09-13 18:00:00",2.62,0
"1994-09-14 18:00:00",2.62,0
"1994-09-15 18:00:00",2.62,0
"1994-09-16 18:00:00",2.62,0
"1994-09-17 18:00:00",2.62,0
"1994-09-19 18:00:00",2.62,0
"1994-09-20 18:00:00",2.62,0
"1994-09-21 18:00:00",2.62,0
"1994-09-22 18:00:00",2.57,0
"1994-09-23 18:00:00",2.57,0
"1994-09-26 18:00:00",2.57,0
"1994-09-27 18:00:00",2.57,0
"1994-09-28 18:00:00",2.57,0
"1994-09-29 18:00:00",2.57,0
"1994-09-30 18:00:00",2.57,0
"1994-10-03 18:00:00",2.57,0
"1994-10-04 18:00:00",2.57,0
"1994-10-05 18:00:00",2.57,0
"1994-10-06 18:00:00",2.57,0
"1994-10-07 18:00:00",2.57,0
"1994-10-10 18:00:00",2.57,0
"1994-10-11 18:00:00",2.57,0
"1994-10-12 18:00:00",2.55,0
"1994-10-13 18:00:00",2.55,0
"1994-10-14 18:00:00",2.55,0
"1994-10-17 18:00:00",2.55,0
"1994-10-18 18:00:00",2.55,0
"1994-10-19 18:00:00",2.55,0
"1994-10-20 18:00:00",2.55,0
"1994-10-21 18:00:00",2.55,0
"1994-10-24 18:00:00",2.55,0
"1994-10-25 18:00:00",2.55,0
"1994-10-26 18:00:00",2.55,0
"1994-10-27 18:00:00",2.55,0
"1994-10-28 18:00:00",2.55,0
"1994-10-31 18:00:00",2.55,0
"1994-11-01 18:00:00",2.55,0
"1994-11-02 18:00:00",2.55,0
"1994-11-03 18:00:00",2.55,0
"1994-11-04 18:00:00",2.55,0
"1994-11-07 18:00:00",2.55,0
"1994-11-08 18:00:00",2.55,0
"1994-11-09 18:00:00",2.55,0
"1994-11-10 18:00:00",2.55,0
"1994-11-11 18:00:00",2.55,0
"1994-11-14 18:00:00",2.55,0
"1994-11-15 18:00:00",2.55,0
"1994-11-16 18:00:00",2.55,0
"1994-11-17 18:00:00",2.55,0
"1994-11-18 18:00:00",2.55,0
"1994-11-21 18:00:00",2.55,0
"1994-11-22 18:00:00",2.55,0
"1994-11-23 18:00:00",2.55,0
"1994-11-24 18:00:00",2.55,0
"1994-11-25 18:00:00",2.55,0
"1994-11-28 18:00:00",2.55,0
"1994-11-29 18:00:00",2.55,0
"1994-11-30 18:00:00",2.55,0
"1994-12-01 18:00:00",2.6,0
"1994-12-02 18:00:00",2.6,0
"1994-12-05 18:00:00",2.6,0
"1994-12-06 18:00:00",2.6,0
"1994-12-07 18:00:00",2.6,0
"1994-12-08 18:00:00",2.6,0
"1994-12-09 18:00:00",2.69,0
"1994-12-12 18:00:00",2.69,0
"1994-12-13 18:00:00",2.69,0
"1994-12-14 18:00:00",2.73,0
"1994-12-15 18:00:00",2.73,0
"1994-12-16 18:00:00",2.75,0
"1994-12-19 18:00:00",2.75,0
"1994-12-20 18:00:00",2.75,0
"1994-12-21 18:00:00",2.74,0
"1994-12-22 18:00:00",2.74,0
"1994-12-23 18:00:00",2.74,0
"1994-12-27 18:00:00",2.72,0
"1994-12-28 18:00:00",2.68,0
"1994-12-29 18:00:00",2.67,0
"1994-12-30 18:00:00",2.7,0
"1994-12-31 18:00:00",2.7,0
"1995-01-02 18:00:00",2.7,0
"1995-01-03 18:00:00",2.7,0
"1995-01-04 18:00:00",2.7,0
"1995-01-05 18:00:00",2.7,0
"1995-01-06 18:00:00",2.7,0
"1995-01-09 18:00:00",2.7,0
"1995-01-10 18:00:00",2.7,0
"1995-01-11 18:00:00",2.7,0
"1995-01-12 18:00:00",2.7,0
"1995-01-13 18:00:00",2.7,0
"1995-01-16 18:00:00",2.7,0
"1995-01-17 18:00:00",2.7,0
"1995-01-18 18:00:00",2.7,0
"1995-01-19 18:00:00",2.7,0
"1995-01-20 18:00:00",2.7,0
"1995-01-23 18:00:00",2.7,0
"1995-01-24 18:00:00",2.7,0
"1995-01-25 18:00:00",2.65,0
"1995-01-26 18:00:00",2.65,0
"1995-01-27 18:00:00",2.65,0
"1995-01-30 18:00:00",2.75,0
"1995-01-31 18:00:00",2.7,0
"1995-02-01 18:00:00",2.6,0
"1995-02-02 18:00:00",2.6,0
"1995-02-03 18:00:00",2.6,0
"1995-02-06 18:00:00",2.6,0
"1995-02-07 18:00:00",2.6,0
"1995-02-08 18:00:00",2.6,0
"1995-02-09 18:00:00",2.6,0
"1995-02-10 18:00:00",2.6,0
"1995-02-13 18:00:00",2.6,0
"1995-02-14 18:00:00",2.6,0
"1995-02-15 18:00:00",2.6,0
"1995-02-16 18:00:00",2.85,0
"1995-02-17 18:00:00",2.85,0
"1995-02-20 18:00:00",2.75,0
"1995-02-21 18:00:00",2.84,0
"1995-02-22 18:00:00",2.84,0
"1995-02-23 18:00:00",2.84,0
"1995-02-24 18:00:00",2.84,0
"1995-02-27 18:00:00",2.84,0
"1995-02-28 18:00:00",2.84,0
"1995-03-01 18:00:00",2.84,0
"1995-03-02 18:00:00",2.84,0
"1995-03-03 18:00:00",2.84,0
"1995-03-06 18:00:00",2.84,0
"1995-03-07 18:00:00",2.86,0
"1995-03-08 18:00:00",2.9,0
"1995-03-09 18:00:00",2.9,0
"1995-03-10 18:00:00",2.9,0
"1995-03-13 18:00:00",2.9,0
"1995-03-14 18:00:00",2.9,0
"1995-03-15 18:00:00",2.9,0
"1995-03-16 18:00:00",2.9,0
"1995-03-17 18:00:00",2.9,0
"1995-03-20 18:00:00",2.95,0
"1995-03-21 18:00:00",3,0
"1995-03-22 18:00:00",3,0
"1995-03-23 18:00:00",3,0
"1995-03-24 18:00:00",2.9,0
"1995-03-27 18:00:00",2.83,0
"1995-03-28 18:00:00",2.83,0
"1995-03-29 18:00:00",2.83,0
"1995-03-30 18:00:00",2.83,0
"1995-03-31 18:00:00",2.83,0
"1995-04-03 18:00:00",2.83,0
"1995-04-04 18:00:00",2.83,0
"1995-04-05 18:00:00",2.83,0
"1995-04-06 18:00:00",2.83,0
"1995-04-07 18:00:00",2.83,0
"1995-04-10 18:00:00",2.83,0
"1995-04-11 18:00:00",2.66,0
"1995-04-12 18:00:00",2.66,0
"1995-04-18 18:00:00",2.66,0
"1995-04-19 18:00:00",2.66,0
"1995-04-21 18:00:00",2.66,0
"1995-04-24 18:00:00",2.66,0
"1995-04-25 18:00:00",2.66,0
"1995-04-26 18:00:00",2.66,0
"1995-04-27 18:00:00",2.66,0
"1995-04-28 18:00:00",2.66,0
"1995-05-02 18:00:00",2.66,0
"1995-05-03 18:00:00",2.66,0
"1995-05-04 18:00:00",2.66,0
"1995-05-05 18:00:00",2.67,0
"1995-05-08 18:00:00",2.67,0
"1995-05-09 18:00:00",2.67,0
"1995-05-10 18:00:00",2.67,0
"1995-05-11 18:00:00",2.67,0
"1995-05-12 18:00:00",2.67,0
"1995-05-15 18:00:00",2.67,0
"1995-05-16 18:00:00",2.67,0
"1995-05-17 18:00:00",2.67,0
"1995-05-18 18:00:00",2.67,0
"1995-05-19 18:00:00",2.67,0
"1995-05-22 18:00:00",2.67,0
"1995-05-23 18:00:00",2.67,0
"1995-05-24 18:00:00",2.67,0
"1995-05-26 18:00:00",2.67,0
"1995-05-29 18:00:00",2.67,0
"1995-05-30 18:00:00",2.67,0
"1995-05-31 18:00:00",2.67,0
"1995-06-01 18:00:00",2.67,0
"1995-06-02 18:00:00",2.67,0
"1995-06-06 18:00:00",2.67,0
"1995-06-07 18:00:00",2.67,0
"1995-06-08 18:00:00",2.67,0
"1995-06-09 18:00:00",2.67,0
"1995-06-12 18:00:00",2.67,0
"1995-06-13 18:00:00",2.67,0
"1995-06-14 18:00:00",2.67,0
"1995-06-15 18:00:00",2.67,0
"1995-06-16 18:00:00",2.67,0
"1995-06-19 18:00:00",2.67,0
"1995-06-20 18:00:00",2.67,0
"1995-06-21 18:00:00",2.85,0
"1995-06-22 18:00:00",2.85,0
"1995-06-23 18:00:00",2.85,0
"1995-06-26 18:00:00",2.85,0
"1995-06-27 18:00:00",2.98,0
"1995-06-28 18:00:00",2.98,0
"1995-06-29 18:00:00",2.98,0
"1995-06-30 18:00:00",2.98,0
"1995-07-03 18:00:00",2.98,0
"1995-07-04 18:00:00",2.98,0
"1995-07-05 18:00:00",2.98,0
"1995-07-06 18:00:00",2.98,0
"1995-07-07 18:00:00",2.98,0
"1995-07-10 18:00:00",2.98,0
"1995-07-11 18:00:00",2.98,0
"1995-07-12 18:00:00",3.03,0
"1995-07-13 18:00:00",3.03,0
"1995-07-14 18:00:00",3.03,0
"1995-07-17 18:00:00",2.9,0
"1995-07-18 18:00:00",2.9,0
"1995-07-19 18:00:00",2.9,0
"1995-07-20 18:00:00",2.9,0
"1995-07-21 18:00:00",2.9,0
"1995-07-24 18:00:00",2.9,0
"1995-07-25 18:00:00",2.9,0
"1995-07-26 18:00:00",2.9,0
"1995-07-27 18:00:00",2.9,0
"1995-07-28 18:00:00",2.9,0
"1995-07-31 18:00:00",2.9,0
"1995-08-01 18:00:00",3.1,0
"1995-08-02 18:00:00",3.1,0
"1995-08-03 18:00:00",3.1,0
"1995-08-04 18:00:00",3.1,0
"1995-08-08 18:00:00",3.1,0
"1995-08-09 18:00:00",3.1,0
"1995-08-10 18:00:00",3.5,0
"1995-08-11 18:00:00",3.5,0
"1995-08-14 18:00:00",3.5,0
"1995-08-15 18:00:00",3.5,0
"1995-08-16 18:00:00",3.5,0
"1995-08-17 18:00:00",3.5,0
"1995-08-18 18:00:00",3.5,0
"1995-08-21 18:00:00",3.5,0
"1995-08-22 18:00:00",3.55,0
"1995-08-23 18:00:00",3.55,0
"1995-08-24 18:00:00",3.55,0
"1995-08-25 18:00:00",3.55,0
"1995-08-28 18:00:00",3.55,0
"1995-08-29 18:00:00",3.55,0
"1995-08-30 18:00:00",3.55,0
"1995-08-31 18:00:00",3.55,0
"1995-09-01 18:00:00",3.55,0
"1995-09-04 18:00:00",3.55,0
"1995-09-05 18:00:00",3.55,0
"1995-09-06 18:00:00",3.55,0
"1995-09-07 18:00:00",3.55,0
"1995-09-08 18:00:00",3.55,0
"1995-09-11 18:00:00",3.55,0
"1995-09-12 18:00:00",3.55,0
"1995-09-13 18:00:00",3.55,0
"1995-09-14 18:00:00",3.55,0
"1995-09-15 18:00:00",3.55,0
"1995-09-18 18:00:00",3.55,0
"1995-09-19 18:00:00",3.55,0
"1995-09-20 18:00:00",3.55,0
"1995-09-21 18:00:00",3.3,0
"1995-09-22 18:00:00",3.3,0
"1995-09-25 18:00:00",3.3,0
"1995-09-26 18:00:00",3.3,0
"1995-09-27 18:00:00",3.4,0
"1995-09-28 18:00:00",3.4,0
"1995-09-29 18:00:00",3.8,0
"1995-10-02 18:00:00",3.8,0
"1995-10-03 18:00:00",3.8,0
"1995-10-04 18:00:00",3.8,0
"1995-10-05 18:00:00",3.8,0
