Date,EIK,EIM,GRND,HAGA,ICEAIR,MARL,N1,NYHR,OSSRu,REGINN,REITIR,SIMINN,SJOVA,SKEL,TM,VIS,VOICE,OMXIPI_Index
1970-01-01 00:00:00,,,,,,,,,,,,,,,,,,
1992-12-30 18:00:00,,,2.2,,,2.62,,,,,,,,,,,,
1992-12-31 18:00:00,,,2.24,,,2.62,,,,,,,,,,,,
1993-01-04 18:00:00,,,2.24,,,2.62,,,,,,,,,,,,
1993-01-05 18:00:00,,,2.24,,,2.62,,,,,,,,,,,,
1993-01-06 18:00:00,,,2.24,,,2.62,,,,,,,,,,,,
1993-01-07 18:00:00,,,2.24,,,2.62,,,,,,,,,,,,
1993-01-08 18:00:00,,,2.24,,,2.62,,,,,,,,,,,,
1993-01-09 18:00:00,,,2.24,,,2.62,,,,,,,,,,,,
1993-01-11 18:00:00,,,2.24,,,2.62,,,,,,,,,,,,
1993-01-12 18:00:00,,,2.24,,,2.62,,,,,,,,,,,,
1993-01-13 18:00:00,,,2.24,,,2.62,,,,,,,,,,,,
1993-01-14 18:00:00,,,2.24,,,2.62,,,,,,,,,,,,
1993-01-15 18:00:00,,,2.24,,,2.62,,,,,,,,,,,,
1993-01-18 18:00:00,,,2.24,,,2.62,,,,,,,,,,,,
1993-01-19 18:00:00,,,2.24,,,2.62,,,,,,,,,,,,
1993-01-20 18:00:00,,,2.24,,,2.62,,,,,,,,,,,,
1993-01-21 18:00:00,,,2.24,,,2.62,,,,,,,,,,,,
1993-01-22 18:00:00,,,2.24,,,2.62,,,,,,,,,,,,
1993-01-25 18:00:00,,,2.25,,,2.6,,,,,,,,,,,,
1993-01-26 18:00:00,,,2.25,,,2.6,,,,,,,,,,,,
1993-01-27 18:00:00,,,2.25,,,2.6,,,,,,,,,,,,
1993-01-28 18:00:00,,,2.25,,,2.6,,,,,,,,,,,,
1993-01-29 18:00:00,,,2.25,,,2.6,,,,,,,,,,,,
1993-02-01 18:00:00,,,2.25,,,2.6,,,,,,,,,,,,
1993-02-02 18:00:00,,,2.25,,,2.65,,,,,,,,,,,,
1993-02-03 18:00:00,,,1.8,,,2.65,,,,,,,,,,,,
1993-02-04 18:00:00,,,1.8,,,2.65,,,,,,,,,,,,
1993-02-05 18:00:00,,,1.8,,,2.65,,,,,,,,,,,,
1993-02-08 18:00:00,,,1.8,,,2.65,,,,,,,,,,,,
1993-02-09 18:00:00,,,1.8,,,2.65,,,,,,,,,,,,
1993-02-10 18:00:00,,,1.8,,,2.6,,,,,,,,,,,,
1993-02-11 18:00:00,,,1.8,,,2.6,,,,,,,,,,,,
1993-02-12 18:00:00,,,1.8,,,2.6,,,,,,,,,,,,
1993-02-15 18:00:00,,,1.8,,,2.55,,,,,,,,,,,,
1993-02-16 18:00:00,,,1.8,,,2.55,,,,,,,,,,,,
1993-02-17 18:00:00,,,1.8,,,2.55,,,,,,,,,,,,
1993-02-18 18:00:00,,,1.8,,,2.55,,,,,,,,,,,,
1993-02-19 18:00:00,,,1.8,,,2.55,,,,,,,,,,,,
1993-02-22 18:00:00,,,1.8,,,2.55,,,,,,,,,,,,
1993-02-23 18:00:00,,,1.8,,,2.55,,,,,,,,,,,,
1993-02-24 18:00:00,,,1.8,,,2.55,,,,,,,,,,,,
1993-02-25 18:00:00,,,1.8,,,2.55,,,,,,,,,,,,
1993-02-26 18:00:00,,,1.8,,,2.55,,,,,,,,,,,,
1993-03-01 18:00:00,,,1.8,,,2.55,,,,,,,,,,,,
1993-03-02 18:00:00,,,1.8,,,2.55,,,,,,,,,,,,
1993-03-03 18:00:00,,,1.8,,,2.55,,,,,,,,,,,,
1993-03-04 18:00:00,,,1.8,,,2.55,,,,,,,,,,,,
1993-03-05 18:00:00,,,1.8,,,2.55,,,,,,,,,,,,
1993-03-08 18:00:00,,,1.8,,,2.55,,,,,,,,,,,,
1993-03-09 18:00:00,,,1.8,,,2.55,,,,,,,,,,,,
1993-03-10 18:00:00,,,1.8,,,2.55,,,,,,,,,,,,
1993-03-11 18:00:00,,,1.8,,,2.55,,,,,,,,,,,,
1993-03-12 18:00:00,,,1.8,,,2.55,,,,,,,,,,,,
1993-03-15 18:00:00,,,1.8,,,2.55,,,,,,,,,,,,
1993-03-16 18:00:00,,,1.8,,,2.55,,,,,,,,,,,,
1993-03-17 18:00:00,,,1.8,,,2.55,,,,,,,,,,,,
1993-03-18 18:00:00,,,1.8,,,2.55,,,,,,,,,,,,
1993-03-19 18:00:00,,,1.8,,,2.55,,,,,,,,,,,,
1993-03-22 18:00:00,,,1.8,,,2.55,,,,,,,,,,,,
1993-03-23 18:00:00,,,1.8,,,2.55,,,,,,,,,,,,
1993-03-24 18:00:00,,,1.8,,,2.55,,,,,,,,,,,,
1993-03-25 18:00:00,,,1.8,,,2.6,,,,,,,,,,,,
1993-03-26 18:00:00,,,1.8,,,2.6,,,,,,,,,,,,
1993-03-29 18:00:00,,,1.8,,,2.6,,,,,,,,,,,,
1993-03-30 18:00:00,,,1.8,,,2.6,,,,,,,,,,,,
1993-03-31 18:00:00,,,1.8,,,2.6,,,,,,,,,,,,
1993-04-01 18:00:00,,,1.8,,,2.6,,,,,,,,,,,,
1993-04-02 18:00:00,,,1.8,,,2.6,,,,,,,,,,,,
1993-04-05 18:00:00,,,1.8,,,2.6,,,,,,,,,,,,
1993-04-06 18:00:00,,,1.8,,,2.54,,,,,,,,,,,,
1993-04-07 18:00:00,,,1.8,,,2.54,,,,,,,,,,,,
1993-04-13 18:00:00,,,1.8,,,2.54,,,,,,,,,,,,
1993-04-14 18:00:00,,,1.8,,,2.54,,,,,,,,,,,,
1993-04-15 18:00:00,,,1.8,,,2.54,,,,,,,,,,,,
1993-04-16 18:00:00,,,1.8,,,2.54,,,,,,,,,,,,
1993-04-19 18:00:00,,,1.8,,,2.54,,,,,,,,,,,,
1993-04-20 18:00:00,,,1.8,,,2.54,,,,,,,,,,,,
1993-04-21 18:00:00,,,1.8,,,2.54,,,,,,,,,,,,
1993-04-23 18:00:00,,,1.8,,,2.54,,,,,,,,,,,,
1993-04-26 18:00:00,,,1.8,,,2.54,,,,,,,,,,,,
1993-04-27 18:00:00,,,1.8,,,2.54,,,,,,,,,,,,
1993-04-28 18:00:00,,,1.8,,,2.54,,,,,,,,,,,,
1993-04-29 18:00:00,,,1.8,,,2.54,,,,,,,,,,,,
1993-04-30 18:00:00,,,1.8,,,2.54,,,,,,,,,,,,
1993-05-03 18:00:00,,,1.591,,,2.54,,,,,,,,,,,,
1993-05-04 18:00:00,,,1.591,,,2.54,,,,,,,,,,,,
1993-05-05 18:00:00,,,1.591,,,2.54,,,,,,,,,,,,
1993-05-06 18:00:00,,,1.591,,,2.54,,,,,,,,,,,,
1993-05-07 18:00:00,,,1.591,,,2.54,,,,,,,,,,,,
1993-05-10 18:00:00,,,1.591,,,2.54,,,,,,,,,,,,
1993-05-11 18:00:00,,,1.591,,,2.54,,,,,,,,,,,,
1993-05-12 18:00:00,,,1.591,,,2.54,,,,,,,,,,,,
1993-05-13 18:00:00,,,1.591,,,2.54,,,,,,,,,,,,
1993-05-14 18:00:00,,,1.591,,,2.54,,,,,,,,,,,,
1993-05-17 18:00:00,,,1.591,,,2.54,,,,,,,,,,,,
1993-05-18 18:00:00,,,1.6,,,2.54,,,,,,,,,,,,
1993-05-19 18:00:00,,,1.6,,,2.54,,,,,,,,,,,,
1993-05-21 18:00:00,,,1.6,,,2.54,,,,,,,,,,,,
1993-05-24 18:00:00,,,1.6,,,2.54,,,,,,,,,,,,
1993-05-25 18:00:00,,,1.6,,,2.54,,,,,,,,,,,,
1993-05-26 18:00:00,,,1.6,,,2.54,,,,,,,,,,,,
1993-05-27 18:00:00,,,1.7,,,2.54,,,,,,,,,,,,
1993-05-28 18:00:00,,,1.7,,,2.54,,,,,,,,,,,,
1993-06-01 18:00:00,,,1.7,,,2.54,,,,,,,,,,,,
1993-06-02 18:00:00,,,1.7,,,2.54,,,,,,,,,,,,
1993-06-03 18:00:00,,,1.7,,,2.54,,,,,,,,,,,,
1993-06-04 18:00:00,,,1.7,,,2.5,,,,,,,,,,,,
1993-06-07 18:00:00,,,1.7,,,2.5,,,,,,,,,,,,
1993-06-08 18:00:00,,,1.7,,,2.5,,,,,,,,,,,,
1993-06-09 18:00:00,,,1.7,,,2.5,,,,,,,,,,,,
1993-06-10 18:00:00,,,1.75,,,2.5,,,,,,,,,,,,
1993-06-11 18:00:00,,,1.75,,,2.5,,,,,,,,,,,,
1993-06-14 18:00:00,,,1.75,,,2.5,,,,,,,,,,,,
1993-06-15 18:00:00,,,1.75,,,2.5,,,,,,,,,,,,
1993-06-16 18:00:00,,,1.75,,,2.5,,,,,,,,,,,,
1993-06-18 18:00:00,,,1.75,,,2.5,,,,,,,,,,,,
1993-06-21 18:00:00,,,1.75,,,2.5,,,,,,,,,,,,
1993-06-22 18:00:00,,,1.75,,,2.5,,,,,,,,,,,,
1993-06-23 18:00:00,,,1.75,,,2.5,,,,,,,,,,,,
1993-06-24 18:00:00,,,1.75,,,2.5,,,,,,,,,,,,
1993-06-25 18:00:00,,,1.75,,,2.5,,,,,,,,,,,,
1993-06-28 18:00:00,,,1.75,,,2.5,,,,,,,,,,,,
1993-06-29 18:00:00,,,1.75,,,2.5,,,,,,,,,,,,
1993-06-30 18:00:00,,,1.75,,,2.5,,,,,,,,,,,,
1993-07-01 18:00:00,,,1.75,,,2.5,,,,,,,,,,,,
1993-07-02 18:00:00,,,1.75,,,2.5,,,,,,,,,,,,
1993-07-05 18:00:00,,,1.75,,,2.5,,,,,,,,,,,,
1993-07-06 18:00:00,,,1.75,,,2.5,,,,,,,,,,,,
1993-07-07 18:00:00,,,1.75,,,2.5,,,,,,,,,,,,
1993-07-08 18:00:00,,,1.75,,,2.5,,,,,,,,,,,,
1993-07-09 18:00:00,,,1.85,,,2.5,,,,,,,,,,,,
1993-07-12 18:00:00,,,1.85,,,2.5,,,,,,,,,,,,
1993-07-13 18:00:00,,,1.85,,,2.5,,,,,,,,,,,,
1993-07-14 18:00:00,,,1.85,,,2.5,,,,,,,,,,,,
1993-07-15 18:00:00,,,1.85,,,2.5,,,,,,,,,,,,
1993-07-16 18:00:00,,,1.85,,,2.5,,,,,,,,,,,,
1993-07-19 18:00:00,,,1.85,,,2.5,,,,,,,,,,,,
1993-07-20 18:00:00,,,1.85,,,2.5,,,,,,,,,,,,
1993-07-21 18:00:00,,,1.85,,,2.5,,,,,,,,,,,,
1993-07-22 18:00:00,,,1.85,,,2.5,,,,,,,,,,,,
1993-07-23 18:00:00,,,1.85,,,2.5,,,,,,,,,,,,
1993-07-26 18:00:00,,,1.85,,,2.5,,,,,,,,,,,,
1993-07-27 18:00:00,,,1.85,,,2.5,,,,,,,,,,,,
1993-07-28 18:00:00,,,1.85,,,2.5,,,,,,,,,,,,
1993-07-29 18:00:00,,,1.85,,,2.5,,,,,,,,,,,,
1993-07-30 18:00:00,,,1.85,,,2.5,,,,,,,,,,,,
1993-08-03 18:00:00,,,1.85,,,2.5,,,,,,,,,,,,
1993-08-04 18:00:00,,,1.85,,,2.5,,,,,,,,,,,,
1993-08-05 18:00:00,,,1.85,,,2.5,,,,,,,,,,,,
1993-08-06 18:00:00,,,1.85,,,2.5,,,,,,,,,,,,
1993-08-09 18:00:00,,,1.85,,,2.5,,,,,,,,,,,,
1993-08-10 18:00:00,,,1.85,,,2.5,,,,,,,,,,,,
1993-08-11 18:00:00,,,1.95,,,2.5,,,,,,,,,,,,
1993-08-12 18:00:00,,,1.95,,,2.5,,,,,,,,,,,,
1993-08-13 18:00:00,,,1.88,,,2.5,,,,,,,,,,,,
1993-08-16 18:00:00,,,1.88,,,2.5,,,,,,,,,,,,
1993-08-17 18:00:00,,,1.88,,,2.5,,,,,,,,,,,,
1993-08-18 18:00:00,,,1.93,,,2.5,,,,,,,,,,,,
1993-08-19 18:00:00,,,1.88,,,2.5,,,,,,,,,,,,
1993-08-20 18:00:00,,,1.88,,,2.5,,,,,,,,,,,,
1993-08-23 18:00:00,,,1.88,,,2.5,,,,,,,,,,,,
1993-08-24 18:00:00,,,1.88,,,2.5,,,,,,,,,,,,
1993-08-25 18:00:00,,,1.88,,,2.5,,,,,,,,,,,,
1993-08-26 18:00:00,,,1.88,,,2.5,,,,,,,,,,,,
1993-08-27 18:00:00,,,1.88,,,2.5,,,,,,,,,,,,
1993-08-30 18:00:00,,,1.89,,,2.5,,,,,,,,,,,,
1993-08-31 18:00:00,,,1.89,,,2.5,,,,,,,,,,,,
1993-09-01 18:00:00,,,1.89,,,2.5,,,,,,,,,,,,
1993-09-02 18:00:00,,,1.89,,,2.5,,,,,,,,,,,,
1993-09-03 18:00:00,,,1.89,,,2.5,,,,,,,,,,,,
1993-09-06 18:00:00,,,1.89,,,2.5,,,,,,,,,,,,
1993-09-07 18:00:00,,,1.88,,,2.5,,,,,,,,,,,,
1993-09-08 18:00:00,,,1.88,,,2.5,,,,,,,,,,,,
1993-09-09 18:00:00,,,1.88,,,2.5,,,,,,,,,,,,
1993-09-10 18:00:00,,,1.88,,,2.54,,,,,,,,,,,,
1993-09-13 18:00:00,,,1.88,,,2.7,,,,,,,,,,,,
1993-09-14 18:00:00,,,1.89,,,2.6,,,,,,,,,,,,
1993-09-15 18:00:00,,,1.89,,,2.6,,,,,,,,,,,,
1993-09-16 18:00:00,,,1.89,,,2.6,,,,,,,,,,,,
1993-09-17 18:00:00,,,1.89,,,2.69,,,,,,,,,,,,
1993-09-20 18:00:00,,,1.89,,,2.69,,,,,,,,,,,,
1993-09-21 18:00:00,,,1.9,,,2.69,,,,,,,,,,,,
1993-09-22 18:00:00,,,1.9,,,2.69,,,,,,,,,,,,
1993-09-23 18:00:00,,,1.9,,,2.69,,,,,,,,,,,,
1993-09-24 18:00:00,,,1.9,,,2.69,,,,,,,,,,,,
1993-09-27 18:00:00,,,1.9,,,2.69,,,,,,,,,,,,
1993-09-28 18:00:00,,,1.9,,,2.69,,,,,,,,,,,,
1993-09-29 18:00:00,,,1.9,,,2.67,,,,,,,,,,,,
1993-09-30 18:00:00,,,1.9,,,2.67,,,,,,,,,,,,
1993-10-01 18:00:00,,,1.89,,,2.67,,,,,,,,,,,,
1993-10-04 18:00:00,,,1.89,,,2.67,,,,,,,,,,,,
1993-10-05 18:00:00,,,1.89,,,2.67,,,,,,,,,,,,
1993-10-06 18:00:00,,,1.89,,,2.65,,,,,,,,,,,,
1993-10-07 18:00:00,,,1.89,,,2.65,,,,,,,,,,,,
1993-10-08 18:00:00,,,1.89,,,2.65,,,,,,,,,,,,
1993-10-11 18:00:00,,,1.89,,,2.65,,,,,,,,,,,,
1993-10-12 18:00:00,,,1.89,,,2.65,,,,,,,,,,,,
1993-10-13 18:00:00,,,1.89,,,2.65,,,,,,,,,,,,
1993-10-14 18:00:00,,,1.89,,,2.65,,,,,,,,,,,,
1993-10-15 18:00:00,,,1.89,,,2.65,,,,,,,,,,,,
1993-10-18 18:00:00,,,1.89,,,2.65,,,,,,,,,,,,
1993-10-19 18:00:00,,,1.9,,,2.65,,,,,,,,,,,,
1993-10-20 18:00:00,,,1.9,,,2.65,,,,,,,,,,,,
1993-10-21 18:00:00,,,1.9,,,2.65,,,,,,,,,,,,
1993-10-22 18:00:00,,,1.9,,,2.65,,,,,,,,,,,,
1993-10-25 18:00:00,,,1.9,,,2.65,,,,,,,,,,,,
1993-10-26 18:00:00,,,1.9,,,2.65,,,,,,,,,,,,
1993-10-27 18:00:00,,,1.85,,,2.65,,,,,,,,,,,,
1993-10-28 18:00:00,,,1.85,,,2.65,,,,,,,,,,,,
1993-10-29 18:00:00,,,1.85,,,2.65,,,,,,,,,,,,
1993-11-01 18:00:00,,,1.87,,,2.62,,,,,,,,,,,,
1993-11-02 18:00:00,,,1.99,,,2.67,,,,,,,,,,,,
1993-11-03 18:00:00,,,1.99,,,2.67,,,,,,,,,,,,
1993-11-04 18:00:00,,,1.95,,,2.67,,,,,,,,,,,,
1993-11-05 18:00:00,,,1.92,,,2.67,,,,,,,,,,,,
1993-11-06 18:00:00,,,1.92,,,2.67,,,,,,,,,,,,
1993-11-08 18:00:00,,,1.97,,,2.67,,,,,,,,,,,,
1993-11-09 18:00:00,,,1.9,,,2.67,,,,,,,,,,,,
1993-11-10 18:00:00,,,1.9,,,2.67,,,,,,,,,,,,
1993-11-11 18:00:00,,,1.9,,,2.67,,,,,,,,,,,,
1993-11-12 18:00:00,,,1.96,,,2.67,,,,,,,,,,,,
1993-11-15 18:00:00,,,1.96,,,2.67,,,,,,,,,,,,
1993-11-16 18:00:00,,,1.97,,,2.67,,,,,,,,,,,,
1993-11-17 18:00:00,,,1.9,,,2.67,,,,,,,,,,,,
1993-11-18 18:00:00,,,1.97,,,2.67,,,,,,,,,,,,
1993-11-19 18:00:00,,,1.97,,,2.67,,,,,,,,,,,,
1993-11-22 18:00:00,,,1.93,,,2.67,,,,,,,,,,,,
1993-11-23 18:00:00,,,1.93,,,2.67,,,,,,,,,,,,
1993-11-24 18:00:00,,,1.97,,,2.67,,,,,,,,,,,,
1993-11-25 18:00:00,,,1.97,,,2.67,,,,,,,,,,,,
1993-11-26 18:00:00,,,1.98,,,2.67,,,,,,,,,,,,
1993-11-29 18:00:00,,,1.98,,,2.67,,,,,,,,,,,,
1993-11-30 18:00:00,,,1.98,,,2.67,,,,,,,,,,,,
1993-12-01 18:00:00,,,1.99,,,2.67,,,,,,,,,,,,
1993-12-02 18:00:00,,,2.0,,,2.67,,,,,,,,,,,,
1993-12-03 18:00:00,,,2.0,,,2.67,,,,,,,,,,,,
1993-12-06 18:00:00,,,2.0,,,2.67,,,,,,,,,,,,
1993-12-07 18:00:00,,,1.99,,,2.67,,,,,,,,,,,,
1993-12-08 18:00:00,,,1.99,,,2.67,,,,,,,,,,,,
1993-12-09 18:00:00,,,1.99,,,2.67,,,,,,,,,,,,
1993-12-10 18:00:00,,,1.99,,,2.67,,,,,,,,,,,,
1993-12-13 18:00:00,,,1.99,,,2.67,,,,,,,,,,,,
1993-12-14 18:00:00,,,1.99,,,2.6,,,,,,,,,,,,
1993-12-15 18:00:00,,,1.99,,,2.6,,,,,,,,,,,,
1993-12-16 18:00:00,,,1.99,,,2.6,,,,,,,,,,,,
1993-12-17 18:00:00,,,1.99,,,2.6,,,,,,,,,,,,
1993-12-20 18:00:00,,,1.99,,,2.6,,,,,,,,,,,,
1993-12-21 18:00:00,,,1.92,,,2.6,,,,,,,,,,,,
1993-12-22 18:00:00,,,1.92,,,2.66,,,,,,,,,,,,
1993-12-23 18:00:00,,,1.92,,,2.65,,,,,,,,,,,,
1993-12-24 18:00:00,,,1.92,,,2.65,,,,,,,,,,,,
1993-12-27 18:00:00,,,1.9,,,2.65,,,,,,,,,,,,
1993-12-28 18:00:00,,,1.9,,,2.66,,,,,,,,,,,,
1993-12-29 18:00:00,,,1.9,,,2.66,,,,,,,,,,,,
1993-12-30 18:00:00,,,1.9,,,2.66,,,,,,,,,,,,
1993-12-31 18:00:00,,,1.89,,,2.64,,,,,,,,,,,,
1994-01-04 18:00:00,,,1.89,,,2.64,,,,,,,,,,,,
1994-01-05 18:00:00,,,1.89,,,2.64,,,,,,,,,,,,
1994-01-06 18:00:00,,,1.89,,,2.64,,,,,,,,,,,,
1994-01-07 18:00:00,,,1.89,,,2.64,,,,,,,,,,,,
1994-01-10 18:00:00,,,1.89,,,2.64,,,,,,,,,,,,
1994-01-11 18:00:00,,,1.89,,,2.64,,,,,,,,,,,,
1994-01-12 18:00:00,,,1.89,,,2.64,,,,,,,,,,,,
1994-01-13 18:00:00,,,1.89,,,2.64,,,,,,,,,,,,
1994-01-14 18:00:00,,,1.89,,,2.64,,,,,,,,,,,,
1994-01-17 18:00:00,,,1.89,,,2.64,,,,,,,,,,,,
1994-01-18 18:00:00,,,1.89,,,2.64,,,,,,,,,,,,
1994-01-19 18:00:00,,,1.89,,,2.64,,,,,,,,,,,,
1994-01-20 18:00:00,,,1.89,,,2.64,,,,,,,,,,,,
1994-01-21 18:00:00,,,1.89,,,2.64,,,,,,,,,,,,
1994-01-24 18:00:00,,,1.89,,,2.64,,,,,,,,,,,,
1994-01-25 18:00:00,,,1.89,,,2.64,,,,,,,,,,,,
1994-01-26 18:00:00,,,1.89,,,2.64,,,,,,,,,,,,
1994-01-27 18:00:00,,,1.9,,,2.64,,,,,,,,,,,,
1994-01-28 18:00:00,,,1.9,,,2.64,,,,,,,,,,,,
1994-01-31 18:00:00,,,1.9,,,2.64,,,,,,,,,,,,
1994-02-01 18:00:00,,,1.85,,,2.64,,,,,,,,,,,,
1994-02-02 18:00:00,,,1.85,,,2.64,,,,,,,,,,,,
1994-02-03 18:00:00,,,1.85,,,2.64,,,,,,,,,,,,
1994-02-04 18:00:00,,,1.85,,,2.64,,,,,,,,,,,,
1994-02-07 18:00:00,,,1.85,,,2.64,,,,,,,,,,,,
1994-02-08 18:00:00,,,1.85,,,2.64,,,,,,,,,,,,
1994-02-09 18:00:00,,,1.85,,,2.64,,,,,,,,,,,,
1994-02-10 18:00:00,,,1.85,,,2.64,,,,,,,,,,,,
1994-02-11 18:00:00,,,1.85,,,2.59,,,,,,,,,,,,
1994-02-14 18:00:00,,,1.85,,,2.69,,,,,,,,,,,,
1994-02-15 18:00:00,,,1.85,,,2.69,,,,,,,,,,,,
1994-02-16 18:00:00,,,1.85,,,2.69,,,,,,,,,,,,
1994-02-17 18:00:00,,,1.85,,,2.69,,,,,,,,,,,,
1994-02-18 18:00:00,,,1.85,,,2.69,,,,,,,,,,,,
1994-02-21 18:00:00,,,1.85,,,2.69,,,,,,,,,,,,
1994-02-22 18:00:00,,,1.85,,,2.69,,,,,,,,,,,,
1994-02-23 18:00:00,,,1.85,,,2.69,,,,,,,,,,,,
1994-02-24 18:00:00,,,1.85,,,2.69,,,,,,,,,,,,
1994-02-25 18:00:00,,,1.85,,,2.69,,,,,,,,,,,,
1994-02-28 18:00:00,,,1.85,,,2.69,,,,,,,,,,,,
1994-03-01 18:00:00,,,1.85,,,2.69,,,,,,,,,,,,
1994-03-02 18:00:00,,,1.85,,,2.69,,,,,,,,,,,,
1994-03-03 18:00:00,,,1.85,,,2.69,,,,,,,,,,,,
1994-03-04 18:00:00,,,1.85,,,2.69,,,,,,,,,,,,
1994-03-07 18:00:00,,,1.85,,,2.69,,,,,,,,,,,,
1994-03-08 18:00:00,,,1.85,,,2.69,,,,,,,,,,,,
1994-03-09 18:00:00,,,1.85,,,2.69,,,,,,,,,,,,
1994-03-10 18:00:00,,,1.85,,,2.69,,,,,,,,,,,,
1994-03-11 18:00:00,,,1.85,,,2.65,,,,,,,,,,,,
1994-03-14 18:00:00,,,1.85,,,2.69,,,,,,,,,,,,
1994-03-15 18:00:00,,,1.85,,,2.69,,,,,,,,,,,,
1994-03-16 18:00:00,,,1.85,,,2.69,,,,,,,,,,,,
1994-03-17 18:00:00,,,1.9,,,2.69,,,,,,,,,,,,
1994-03-18 18:00:00,,,1.9,,,2.69,,,,,,,,,,,,
1994-03-21 18:00:00,,,1.9,,,2.69,,,,,,,,,,,,
1994-03-22 18:00:00,,,1.9,,,2.69,,,,,,,,,,,,
1994-03-23 18:00:00,,,1.9,,,2.69,,,,,,,,,,,,
1994-03-24 18:00:00,,,1.9,,,2.69,,,,,,,,,,,,
1994-03-25 18:00:00,,,1.9,,,2.69,,,,,,,,,,,,
1994-03-28 18:00:00,,,1.9,,,2.69,,,,,,,,,,,,
1994-03-29 18:00:00,,,1.9,,,2.69,,,,,,,,,,,,
1994-03-30 18:00:00,,,1.9,,,2.69,,,,,,,,,,,,
1994-04-05 18:00:00,,,1.9,,,2.69,,,,,,,,,,,,
1994-04-06 18:00:00,,,1.9,,,2.69,,,,,,,,,,,,
1994-04-07 18:00:00,,,1.95,,,2.69,,,,,,,,,,,,
1994-04-08 18:00:00,,,1.95,,,2.69,,,,,,,,,,,,
1994-04-11 18:00:00,,,1.95,,,2.69,,,,,,,,,,,,
1994-04-12 18:00:00,,,1.95,,,2.69,,,,,,,,,,,,
1994-04-13 18:00:00,,,1.95,,,2.69,,,,,,,,,,,,
1994-04-14 18:00:00,,,1.95,,,2.69,,,,,,,,,,,,
1994-04-15 18:00:00,,,1.95,,,2.63,,,,,,,,,,,,
1994-04-18 18:00:00,,,1.95,,,2.63,,,,,,,,,,,,
1994-04-19 18:00:00,,,1.95,,,2.63,,,,,,,,,,,,
1994-04-20 18:00:00,,,1.95,,,2.63,,,,,,,,,,,,
1994-04-22 18:00:00,,,1.95,,,2.63,,,,,,,,,,,,
1994-04-25 18:00:00,,,1.95,,,2.63,,,,,,,,,,,,
1994-04-26 18:00:00,,,1.95,,,2.63,,,,,,,,,,,,
1994-04-27 18:00:00,,,1.95,,,2.63,,,,,,,,,,,,
1994-04-28 18:00:00,,,2.0,,,2.63,,,,,,,,,,,,
1994-04-29 18:00:00,,,2.0,,,2.63,,,,,,,,,,,,
1994-05-02 18:00:00,,,1.745,,,2.63,,,,,,,,,,,,
1994-05-03 18:00:00,,,1.745,,,2.63,,,,,,,,,,,,
1994-05-04 18:00:00,,,1.745,,,2.63,,,,,,,,,,,,
1994-05-05 18:00:00,,,1.745,,,2.63,,,,,,,,,,,,
1994-05-06 18:00:00,,,1.9,,,2.63,,,,,,,,,,,,
1994-05-09 18:00:00,,,1.9,,,2.55,,,,,,,,,,,,
1994-05-10 18:00:00,,,1.9,,,2.55,,,,,,,,,,,,
1994-05-11 18:00:00,,,1.9,,,2.55,,,,,,,,,,,,
1994-05-13 18:00:00,,,1.9,,,2.55,,,,,,,,,,,,
1994-05-16 18:00:00,,,1.9,,,2.55,,,,,,,,,,,,
1994-05-17 18:00:00,,,1.9,,,2.55,,,,,,,,,,,,
1994-05-18 18:00:00,,,1.95,,,2.55,,,,,,,,,,,,
1994-05-19 18:00:00,,,1.93,,,2.55,,,,,,,,,,,,
1994-05-20 18:00:00,,,1.93,,,2.55,,,,,,,,,,,,
1994-05-24 18:00:00,,,1.93,,,2.55,,,,,,,,,,,,
1994-05-25 18:00:00,,,1.93,,,2.55,,,,,,,,,,,,
1994-05-26 18:00:00,,,1.93,,,2.55,,,,,,,,,,,,
1994-05-27 18:00:00,,,1.93,,,2.5,,,,,,,,,,,,
1994-05-30 18:00:00,,,1.93,,,2.5,,,,,,,,,,,,
1994-05-31 18:00:00,,,1.93,,,2.58,,,,,,,,,,,,
1994-06-01 18:00:00,,,1.93,,,2.58,,,,,,,,,,,,
1994-06-02 18:00:00,,,1.93,,,2.58,,,,,,,,,,,,
1994-06-03 18:00:00,,,1.93,,,2.58,,,,,,,,,,,,
1994-06-06 18:00:00,,,1.93,,,2.58,,,,,,,,,,,,
1994-06-07 18:00:00,,,1.9,,,2.58,,,,,,,,,,,,
1994-06-08 18:00:00,,,1.9,,,2.58,,,,,,,,,,,,
1994-06-09 18:00:00,,,1.9,,,2.58,,,,,,,,,,,,
1994-06-10 18:00:00,,,1.9,,,2.72,,,,,,,,,,,,
1994-06-13 18:00:00,,,1.9,,,2.69,,,,,,,,,,,,
1994-06-14 18:00:00,,,1.9,,,2.69,,,,,,,,,,,,
1994-06-15 18:00:00,,,1.95,,,2.69,,,,,,,,,,,,
1994-06-16 18:00:00,,,1.95,,,2.69,,,,,,,,,,,,
1994-06-20 18:00:00,,,1.95,,,2.69,,,,,,,,,,,,
1994-06-21 18:00:00,,,1.95,,,2.69,,,,,,,,,,,,
1994-06-22 18:00:00,,,1.95,,,2.69,,,,,,,,,,,,
1994-06-23 18:00:00,,,1.95,,,2.69,,,,,,,,,,,,
1994-06-24 18:00:00,,,1.95,,,2.69,,,,,,,,,,,,
1994-06-27 18:00:00,,,1.95,,,2.69,,,,,,,,,,,,
1994-06-28 18:00:00,,,1.95,,,2.69,,,,,,,,,,,,
